SCENARIO	INSTANCE	SEC_OBJECTIVE	NUM_VEHICLES	TOTAL_TRAVEL_TIME	TOTAL_TRAVELED_DISTANCE	CONFIGURATION
B1	c103	Distance	10	765.109075286439	1004.91959910994	D0;C22;C11;C13;C15;C18;C17;C16;C14;S0;C12;D0;D0;C68;C58;C59;C57;C55;C52;S0;C53;C71;C60;C63;D0;D0;C90;C88;C87;C84;C83;C81;S0;C82;C85;C86;C89;C66;D0;D0;C97;S0;C95;C94;C93;C91;C92;C96;C99;C98;C4;D0;D0;C73;S0;C72;C69;C70;C75;C77;C80;S0;C65;D0;D0;C62;C64;C61;S0;C78;C76;C79;S0;C54;C56;C67;D0;D0;C41;C40;C39;C43;C44;C47;C50;C49;C46;C42;C45;C48;C51;D0;D0;C20;C21;C24;C26;C27;C25;C29;C28;C23;C19;D0;D0;C6;C2;C74;C0;C1;C3;C5;C9;C10;C8;C7;D0;D0;C33;C35;C38;C31;C32;C37;C36;C34;C30;S0;D0
B1	c103	TravelTime	10	753.555646084915	1013.63717493436	D0;C67;C58;C59;C57;C55;C52;S0;C53;C54;C60;C65;D0;D0;C68;C73;C61;S0;C78;C76;C79;S0;C71;C56;C63;D0;D0;C22;C11;C13;C15;C18;C17;C16;C14;S0;C12;D0;D0;C97;S0;C95;C94;C93;C91;C92;C96;C99;C98;C4;D0;D0;C6;C2;C74;C0;C1;C3;C5;C9;C10;C8;C7;D0;D0;C41;C40;C39;C43;C44;C47;C50;C49;C46;C42;C45;C48;C51;D0;D0;C66;C64;C86;C85;C82;C81;S0;C83;C84;C87;C88;C90;D0;D0;C33;C35;C38;C31;C32;C37;C36;C34;C30;S0;D0;D0;C20;C21;C24;C26;C27;C25;C29;C28;C23;C19;D0;D0;C89;S0;C72;C69;C70;C75;C77;C80;S0;C62;D0
B1	c104	Distance	10	676.963167531012	900.332342121209	D0;C56;C58;C59;C57;C55;C52;S0;C53;C54;D0;D0;C90;C88;C87;C84;C83;C81;C82;C85;C86;C89;D0;D0;C10;S0;C11;C13;C15;C14;C18;C17;C16;C12;D0;D0;C62;C73;C61;C64;C66;C68;C67;C63;C71;C60;C65;D0;D0;C97;C95;C94;C93;C91;C92;C96;C99;C98;S0;D0;D0;C4;C2;C74;C0;C1;C3;C6;C9;C8;C5;C7;D0;D0;C51;C49;C50;C47;C44;C43;C39;C40;C41;C42;C45;C48;C46;D0;D0;S0;C78;C76;C72;C69;C70;C75;C77;C80;S0;C79;D0;D0;S0;C30;C31;C32;C37;C34;C36;C38;C35;C33;D0;D0;C19;C23;C24;C26;C28;C29;C27;C25;C22;C21;C20;D0
B1	c104	TravelTime	10	659.532117043849	904.387311760139	D0;C51;C49;C50;C47;C44;C43;C39;C40;C41;C42;C45;C48;C46;D0;D0;C89;C86;C85;C81;C82;C83;C84;C87;C88;C90;D0;D0;S0;C58;C59;C57;C55;C52;S0;C53;C54;C56;D0;D0;C97;C95;C94;C93;C91;C92;C96;C99;C98;S0;D0;D0;C10;C11;C13;C15;S0;C14;C18;C17;C16;C12;D0;D0;S0;C30;C31;C32;C37;C34;C36;C38;C35;C33;D0;D0;C4;C2;C74;C0;C1;C3;C6;C9;C8;C5;C7;D0;D0;S0;C78;C76;C72;C69;C70;C75;C77;C80;S0;C79;D0;D0;C19;C23;C24;C26;C28;C29;C27;C25;C22;C21;C20;D0;D0;C61;C73;C62;C64;C66;C65;C68;C67;C63;C60;C71;D0
B1	c105	Distance	11	815.512252136941	1061.29719994132	D0;C40;C39;C41;C43;C44;C47;C45;C46;C42;D0;D0;C58;C59;C57;C55;C52;S0;C53;C54;C56;D0;D0;C20;C21;C24;C26;C29;C27;C25;C9;C10;C8;C7;D0;D0;C66;C73;S0;C72;C69;C70;C75;C77;C80;S0;D0;D0;C0;C97;C95;C94;C93;C91;C92;C96;C99;C98;S0;D0;D0;C64;C62;C61;S0;C78;C76;C79;C71;C60;C65;D0;D0;C19;C23;C33;C35;C38;C37;C36;C34;S0;C51;D0;D0;C89;C86;C85;C81;C82;C83;C84;C87;C88;C90;D0;D0;S0;C11;C13;C15;C18;C17;C16;C14;C12;D0;D0;S0;C63;C67;C68;C1;C3;C5;C6;C2;C4;D0;D0;C74;C22;C28;C31;C32;C30;S0;C50;C49;C48;D0
B1	c105	TravelTime	11	797.456078734017	1073.89869142928	D0;C89;S0;C72;C69;C70;C75;C77;C80;S0;D0;D0;C0;C97;C95;C94;C93;C91;C92;C96;C99;C98;S0;D0;D0;C20;C28;C33;C35;C38;C37;C36;C34;S0;C51;D0;D0;C40;C39;C41;C43;C44;C47;C45;C46;C42;C50;C49;C48;D0;D0;C66;C62;C78;C76;C79;S0;C71;C60;D0;D0;C22;C11;C13;C15;C18;C17;C16;C14;S0;C12;D0;D0;C58;C59;C57;C55;C52;S0;C53;C54;C56;D0;D0;C21;C24;C26;C29;C27;C1;C3;C5;C6;C2;C4;D0;D0;C19;C23;C31;C32;C30;S0;C25;C9;C10;C8;C7;D0;D0;C74;C86;C85;S0;C81;C82;C83;C84;C87;C88;C90;D0;D0;C64;C73;C61;C63;C67;C68;C65;D0
B1	c106	Distance	11	813.81480449359	1057.65475081609	D0;C40;C39;C41;C43;C44;C47;C45;C46;C42;D0;D0;C74;C22;C28;C31;C32;C30;S0;C50;C49;C48;D0;D0;C89;C86;C85;C82;C81;C83;C84;C87;C88;C90;D0;D0;C66;C61;C73;S0;C78;C76;C79;C71;C60;C65;D0;D0;C58;C59;C57;C55;C52;S0;C53;C54;C56;D0;D0;C19;C23;C33;C35;C38;C37;C36;C34;S0;C51;D0;D0;S0;C11;C13;C15;C18;C17;C16;C14;C12;D0;D0;S0;C63;C67;C68;C1;C3;C5;C6;C2;C4;D0;D0;C64;C62;S0;C72;C69;C70;C75;C77;C80;S0;D0;D0;C0;C97;C95;C94;C93;C91;C92;C96;C99;C98;S0;D0;D0;C20;C21;C24;C26;C29;C27;C25;C9;C10;C8;C7;D0
B1	c106	TravelTime	11	805.727305558524	1080.53724555308	D0;C74;S0;C72;C69;C70;C75;C77;C80;S0;D0;D0;C62;C73;C76;C78;C79;S0;D0;D0;C40;C39;C41;C43;C44;C47;C45;C46;C42;C50;C49;C48;D0;D0;C22;C11;C13;C15;C18;C17;C16;C14;S0;C12;D0;D0;C19;C28;C31;C32;C30;S0;C25;C9;C10;C8;C7;D0;D0;C20;C24;C26;C29;C27;C1;C3;C5;C6;C2;C4;D0;D0;C21;C23;C33;C35;C38;C37;C36;C34;S0;C51;D0;D0;C89;C86;C85;C82;C81;C83;C84;C87;C88;C90;D0;D0;C66;C64;C61;C63;C67;C68;C71;C60;C65;D0;D0;C58;C59;C57;C55;C52;S0;C53;C54;C56;D0;D0;C0;C97;C95;C94;C93;C91;C92;C96;C99;C98;S0;D0
B1	c107	Distance	10	850.81656673242	1121.53198843164	D0;C22;C24;C31;C32;C30;S0;C25;C9;C10;C8;C7;D0;D0;C74;C86;C85;S0;C81;C70;C75;C77;C80;S0;D0;D0;C0;S0;C11;C13;C15;C18;C17;C16;C14;C12;D0;D0;C64;C61;C63;C67;S0;C68;C82;C83;C84;C87;C88;C90;D0;D0;C20;C21;C23;C26;C29;C27;C1;C3;C5;C6;C2;C4;D0;D0;C40;C39;C41;C43;C44;C47;C45;C46;C42;C50;C51;C48;D0;D0;C62;C73;S0;C72;C69;C78;C76;C79;S0;C65;D0;D0;C19;C28;C33;C35;C38;C37;C36;C34;S0;C49;C56;D0;D0;C66;C58;C59;C57;C55;C52;S0;C53;C54;C71;C60;D0;D0;C89;C97;C95;C94;C93;C91;C92;C96;C99;C98;S0;D0
B1	c107	TravelTime	10	855.886840814122	1114.85452987397	D0;C40;C39;C41;C43;C44;C47;C45;C46;C42;C50;C49;C48;D0;D0;C20;C21;C23;C26;C29;C27;C1;C3;C5;C6;C2;C4;D0;D0;C64;C73;C63;C67;S0;C68;C82;C83;C84;C87;C88;C90;D0;D0;C66;C58;C59;C57;C55;C52;S0;C53;C54;C71;C60;D0;D0;C89;C86;C85;S0;C81;C78;C76;C79;S0;C56;C65;D0;D0;C0;C97;C95;C94;C93;C91;C92;C96;C99;C98;S0;D0;D0;C19;C31;C32;C30;S0;C25;C14;C12;D0;D0;C62;C61;S0;C72;C69;C70;C75;C77;C80;S0;D0;D0;C22;C24;C28;C33;C35;C38;C37;C36;C34;S0;C51;D0;D0;C74;S0;C11;C13;C15;C18;C17;C16;C9;C10;C8;C7;D0
B1	c108	Distance	10	845.649838499223	1101.78464763117	D0;C19;C23;C31;C32;C30;C25;S0;C12;C8;C7;D0;D0;C22;C24;C26;C29;C27;C3;C1;C5;C6;C2;C4;D0;D0;C40;C39;C41;C43;C44;C47;C45;C42;C46;C50;C49;C48;D0;D0;C0;C97;C95;C94;C93;C91;C92;C96;C99;C98;S0;D0;D0;C64;C62;C63;C67;S0;C68;C82;C83;C84;C87;C88;C90;D0;D0;C74;S0;C11;C13;C15;C18;C17;C16;C14;C9;C10;D0;D0;C20;C21;C28;C33;C35;C38;C37;C36;C34;S0;C51;D0;D0;C89;C86;C85;S0;C81;C78;C76;C79;S0;C54;C56;D0;D0;C66;C61;C58;C59;C57;C55;C52;C53;S0;C60;D0;D0;C73;S0;C72;C69;C70;C75;C77;C80;S0;C71;C65;D0
B1	c108	TravelTime	10	843.006260276689	1102.03773339229	D0;C58;C59;C57;C55;C52;S0;C53;C54;C56;D0;D0;C21;C24;C26;C29;C35;C38;C37;C36;C34;S0;C51;D0;D0;C64;C62;S0;C72;C69;C70;C75;C77;C80;S0;C7;D0;D0;C22;S0;C11;C13;C15;C18;C17;C16;C14;C9;C10;C8;D0;D0;C20;C19;C41;C43;C44;C47;C45;C42;C46;C49;C50;C48;D0;D0;C23;C28;C33;C32;C31;C30;C27;C25;S0;C12;D0;D0;C74;C89;C86;C85;S0;C81;C82;C83;C84;C87;C88;C90;D0;D0;C40;C39;S0;C67;C63;C68;C1;C3;C5;C6;C2;C4;D0;D0;C66;C61;C73;C78;C76;C79;S0;C71;C60;C65;D0;D0;C0;C97;C95;C94;C93;C91;C92;C96;C99;C98;S0;D0
B1	c109	Distance	10	777.718955921239	1009.94075743361	D0;C66;C64;C61;C63;C67;C68;S0;C79;C71;C60;C65;D0;D0;C0;C97;C95;C94;C93;C91;C92;C96;C99;C98;S0;D0;D0;C33;C35;C38;C37;C36;C34;C30;S0;C50;C49;C51;D0;D0;S0;C58;C59;C57;C55;C52;C53;C54;C56;S0;D0;D0;C19;C24;C28;C31;C32;C29;S0;C9;C10;C8;C7;D0;D0;C73;S0;C78;C76;C72;C69;C70;C75;C77;C80;S0;D0;D0;C20;C21;C23;C26;C27;C25;C1;C3;C5;C6;C2;C4;D0;D0;C62;C40;C39;C41;C43;C44;C47;C45;C48;C46;C42;D0;D0;C22;S0;C11;C13;C15;C18;C17;C16;C14;C12;D0;D0;C74;C89;C86;C85;S0;C81;C82;C83;C84;C87;C88;C90;D0
B1	c109	TravelTime	10	765.114685681369	1018.54330109169	D0;C21;C24;C26;C29;C27;C25;C30;S0;C50;C49;C51;D0;D0;C23;C28;C31;C32;C33;C35;C38;C37;C36;C34;S0;D0;D0;C64;C62;C61;C68;C63;C67;S0;C79;S0;C71;C60;D0;D0;C97;C95;C94;C93;C91;C92;C96;C99;C98;S0;C4;D0;D0;C66;C40;C39;C41;C43;C44;C47;C45;C48;C46;C42;C65;D0;D0;C73;S0;C78;C76;C72;C69;C70;C75;C77;C80;S0;D0;D0;C20;C22;C74;C0;C1;C3;C5;C9;C8;C7;C6;C2;D0;D0;C19;S0;C89;C86;C85;C82;C81;C83;C84;C87;C88;C90;D0;D0;C11;C13;C15;C18;C17;C16;C14;S0;C12;C10;D0;D0;S0;C58;C59;C57;C55;C52;C53;C54;C56;S0;D0
B1	c201	Distance	4	526.62816611019	633.978921718343	D0;C47;C42;C40;C41;C46;S0;C51;C49;C50;C44;C45;C43;C39;C56;C58;C59;C57;C55;C52;S0;C53;C54;C48;C64;C67;C63;C60;C71;C73;C61;C65;C68;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0;D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C62;C66;D0;D0;C88;C3;C2;C6;C97;C94;C93;C91;C96;C99;C98;C0;C1;C74;C4;C92;D0
B1	c201	TravelTime	4	526.435235999801	636.496233284778	D0;C47;C42;C40;C41;C46;S0;C51;C49;C50;C44;C45;C43;C39;C56;C58;C59;C57;C55;C52;C53;C54;C48;C64;C67;C63;C60;C71;C73;C61;C65;C68;S0;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0;D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C62;C66;D0;D0;C88;C3;C2;C6;C97;C94;C93;C91;C96;C99;C98;C0;C1;C74;C4;C92;D0
B1	c202	Distance	4	523.247200168002	633.296319719162	D0;C47;C42;C40;C41;C46;S0;C51;C49;C50;C44;C45;C43;C39;C56;C58;C59;C57;C55;C52;C53;C54;C48;C64;C63;C60;C71;C73;C61;C65;C68;C67;S0;D0;D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C62;C66;D0;D0;C88;C3;C2;C6;C97;C94;C93;C91;C96;C99;C98;C0;C1;C74;C4;C92;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0
B1	c202	TravelTime	4	523.141673708929	634.469118171144	D0;C88;C3;C2;C6;C97;C94;C93;C91;C96;C99;C98;C0;C1;C74;C4;C92;D0;D0;C47;C42;C41;C46;S0;C51;C49;C50;C44;C45;C43;C39;C56;C58;C59;C57;C55;C52;C53;C54;C48;C64;C63;C60;C71;C73;C61;C65;C68;C67;S0;C40;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0;D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C62;C66;D0
B1	c203	Distance	4	523.0854061331	633.296319719162	D0;C88;C3;C2;C6;C97;C94;C93;C91;C96;C99;C98;C0;C1;C74;C4;C92;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0;D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C62;C66;D0;D0;C47;C42;C40;C41;C46;S0;C51;C49;C50;C44;C45;C43;C39;C56;C58;C59;C57;C55;C52;C53;C54;C48;C64;C63;C60;C71;C73;C61;C65;C68;C67;S0;D0
B1	c203	TravelTime	4	521.396482125795	634.625469427756	D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C62;C65;C68;D0;D0;C88;C3;C2;C6;C97;C94;C93;C91;C96;C99;C98;C0;C1;C74;C4;C92;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0;D0;C47;C42;C44;C50;C49;C51;S0;C46;C41;C40;C45;C43;C39;C56;C58;C59;C57;C55;C52;C53;C54;C48;C64;C67;C63;C60;C71;C73;C61;C66;D0
B1	c204	Distance	4	524.241637448062	628.912715610107	D0;C92;C4;C74;C1;C0;C98;C99;C96;C91;C93;C94;C97;C6;C2;C3;C88;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0;D0;C47;C42;C40;C41;C46;S0;C51;C49;C50;C44;C45;C43;C39;C56;C58;C59;C57;C55;C52;C53;C54;C48;C64;C67;C68;C65;C66;D0;D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C73;C71;C60;C63;C61;C62;D0
B1	c204	TravelTime	4	520.912213944644	631.915988099013	D0;C47;C42;C40;C41;C46;C51;C49;C50;C44;C45;C43;C39;C56;C58;C59;C57;C55;C52;C53;C54;C48;C64;C67;S0;C68;C65;C66;D0;D0;C88;C3;C2;C6;C97;C94;C93;C91;C96;C99;C98;S0;C0;C1;C74;C4;C92;D0;D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C73;C71;C60;C63;C61;C62;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0
B1	c205	Distance	4	520.341323202456	629.949380040692	D0;C47;C42;C40;C41;C46;C51;C49;C50;C44;C45;C43;C39;C56;C58;C59;C57;C55;C52;C53;C54;C48;C64;S0;C67;C63;C60;C71;C73;C61;C65;C68;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0;D0;C88;C3;C2;C6;C97;C94;C93;C91;C96;C99;C98;C0;C1;C74;C4;C92;D0;D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C62;C66;D0
B1	c205	TravelTime	4	520.129418926659	630.118428145847	D0;C47;C42;C40;C41;C46;C51;C49;C50;C44;C45;C43;C39;C56;C58;C59;C57;C55;C52;C53;C54;C48;C64;S0;C67;C63;C60;C71;C73;C61;C65;C68;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0;D0;C88;C3;C2;C6;C97;C94;C93;C91;C96;C99;C98;S0;C0;C1;C74;C4;C92;D0;D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C62;C66;D0
B1	c206	Distance	4	520.341323202456	629.949380040692	D0;C47;C42;C40;C41;C46;C51;C49;C50;C44;C45;C43;C39;C56;C58;C59;C57;C55;C52;C53;C54;C48;C64;S0;C67;C63;C60;C71;C73;C61;C65;C68;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0;D0;C88;C3;C2;C6;C97;C94;C93;C91;C96;C99;C98;C0;C1;C74;C4;C92;D0;D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C62;C66;D0
B1	c206	TravelTime	4	520.129418926659	630.118428145847	D0;C47;C42;C40;C41;C46;C51;C49;C50;C44;C45;C43;C39;C56;C58;C59;C57;C55;C52;C53;C54;C48;C64;S0;C67;C63;C60;C71;C73;C61;C65;C68;D0;D0;C88;C3;C2;C6;C97;C94;C93;C91;C96;C99;C98;S0;C0;C1;C74;C4;C92;D0;D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C62;C66;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0
B1	c207	Distance	4	520.341323202456	629.949380040692	D0;C88;C3;C2;C6;C97;C94;C93;C91;C96;C99;C98;C0;C1;C74;C4;C92;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0;D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C62;C66;D0;D0;C47;C42;C40;C41;C46;C51;C49;C50;C44;C45;C43;C39;C56;C58;C59;C57;C55;C52;C53;C54;C48;C64;S0;C67;C63;C60;C71;C73;C61;C65;C68;D0
B1	c207	TravelTime	4	520.129418926659	630.118428145847	D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C62;C66;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0;D0;C88;C3;C2;C6;C97;C94;C93;C91;C96;C99;C98;S0;C0;C1;C74;C4;C92;D0;D0;C47;C42;C40;C41;C46;C51;C49;C50;C44;C45;C43;C39;C56;C58;C59;C57;C55;C52;C53;C54;C48;C64;S0;C67;C63;C60;C71;C73;C61;C65;C68;D0
B1	c208	Distance	4	520.341323202456	629.949380040692	D0;C47;C42;C40;C41;C46;C51;C49;C50;C44;C45;C43;C39;C56;C58;C59;C57;C55;C52;C53;C54;C48;C64;S0;C67;C63;C60;C71;C73;C61;C65;C68;D0;D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C62;C66;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0;D0;C88;C3;C2;C6;C97;C94;C93;C91;C96;C99;C98;C0;C1;C74;C4;C92;D0
B1	c208	TravelTime	4	520.129418926659	630.118428145847	D0;C89;C90;C87;C85;C83;C82;C81;C84;S0;C75;C70;C69;C72;C79;C78;C80;C77;C76;C86;C95;C62;C66;D0;D0;C7;C9;C10;C8;C12;C14;C11;C13;C15;C18;C17;C16;C24;C22;C25;S0;C27;C33;C35;C38;C37;C36;C34;C30;C32;C31;C5;C28;C29;C26;C23;C19;C21;C20;D0;D0;C47;C42;C40;C41;C46;C51;C49;C50;C44;C45;C43;C39;C56;C58;C59;C57;C55;C52;C53;C54;C48;C64;S0;C67;C63;C60;C71;C73;C61;C65;C68;D0;D0;C88;C3;C2;C6;C97;C94;C93;C91;C96;C99;C98;S0;C0;C1;C74;C4;C92;D0
B1	r101	Distance	17	1341.61990516006	1668.4769209565	D0;C59;C60;S0;C15;C90;C84;C97;C91;C96;C86;C56;C12;D0;D0;S0;C18;S0;C35;C47;C46;D0;D0;C20;C38;C55;S0;C22;C66;S0;D0;D0;S0;C69;C33;C77;S0;C29;C75;C27;D0;D0;S0;C42;C37;C85;S0;C13;C43;C36;D0;D0;S0;C80;C64;S0;C70;C34;S0;C19;C50;D0;D0;S0;C7;C45;C16;C83;C44;S0;C81;D0;D0;S0;C61;C10;S0;C6;C51;C17;C82;C4;D0;D0;C88;C5;C57;C94;C52;D0;D0;S0;C32;C8;C78;C49;C68;C26;D0;D0;C2;S0;C53;C79;C28;C76;C11;D0;D0;C39;S0;C1;C14;S0;C41;C40;D0;D0;C67;C54;C3;C24;S0;C23;D0;D0;C0;C65;S0;C62;C9;C87;D0;D0;S0;C73;C21;C74;C71;C72;C25;D0;D0;C95;C99;C58;C92;C98;C93;D0;D0;C30;S0;C31;C89;C63;C48;S0;D0
B1	r101	TravelTime	18	1287.50646242707	1643.76067342911	D0;S0;C80;C8;C78;C49;C68;C26;D0;D0;C38;S0;C54;C3;C24;C25;D0;D0;S0;C64;C34;S0;C19;C50;D0;D0;C65;C70;S0;C29;D0;D0;C73;C21;C74;C71;C72;S0;C40;D0;D0;C20;C55;C22;C66;S0;D0;D0;C88;C5;C57;C94;C52;D0;D0;C30;C69;S0;C6;C51;C17;C82;C4;S0;D0;D0;C59;C60;C15;C90;C84;C97;C91;C96;C86;S0;D0;D0;S0;C42;C37;C85;S0;C13;C43;C36;D0;D0;C2;C67;S0;C53;C79;C76;C11;C75;C27;D0;D0;S0;C61;C10;C63;C48;S0;D0;D0;C39;S0;C1;C14;C41;C56;C12;D0;D0;C0;C32;C33;C77;C28;S0;C23;D0;D0;S0;C7;C45;C16;C83;C44;S0;C81;D0;D0;C95;C99;C58;C92;C98;C93;D0;D0;S0;C18;S0;C35;C47;C46;D0;D0;S0;C31;C89;C62;C9;C87;D0
B1	r102	Distance	16	1159.08569446409	1449.42708347018	D0;C59;C4;C60;S0;C15;C90;C14;S0;C41;C56;C1;D0;D0;C30;C69;S0;C6;C51;C87;D0;D0;C88;C16;C83;C44;C82;S0;C17;D0;D0;C52;C39;C55;S0;C74;C71;C72;C20;C25;D0;D0;S0;C9;C31;C89;C62;C29;D0;D0;C61;S0;C18;C10;C63;C48;S0;D0;D0;S0;C42;C37;C85;S0;C99;C13;C43;C36;D0;D0;C27;C67;C23;C53;C3;S0;C24;C54;D0;D0;C0;C32;C33;C77;C28;S0;C11;D0;D0;S0;C65;S0;C49;C68;C26;D0;D0;C95;C92;C97;C84;C58;C91;C98;C93;D0;D0;S0;C7;C45;C35;C46;C47;C81;S0;D0;D0;C2;C78;C79;S0;C76;C75;D0;D0;C80;C8;S0;C64;S0;C70;C34;S0;C19;C50;D0;D0;C73;C38;S0;C66;C22;S0;C21;C40;D0;D0;C5;C57;C12;C94;C96;C86;D0
B1	r102	TravelTime	15	1189.23847438311	1501.16046955448	D0;C61;S0;C18;C10;C6;C51;C82;S0;C17;D0;D0;C52;C73;C38;S0;C66;C22;S0;C21;C40;D0;D0;C33;S0;C64;S0;C70;C34;S0;C19;C50;D0;D0;C59;C4;C60;S0;C15;C90;C14;S0;C41;C86;C56;C1;D0;D0;C27;C2;C67;C53;C3;C24;S0;C54;C23;D0;D0;C30;C69;S0;C77;C28;C76;C75;D0;D0;S0;C7;C45;C46;C35;C48;S0;D0;D0;C88;C5;C57;C12;C94;C26;D0;D0;C93;S0;C16;C83;C44;C47;C81;S0;D0;D0;S0;C42;C37;C85;S0;C13;C43;C99;D0;D0;C80;C8;S0;C65;S0;C49;C68;C87;D0;D0;C0;C32;C78;C79;S0;C11;D0;D0;C39;C55;S0;C74;C71;C72;C20;C25;D0;D0;S0;C9;C31;S0;C89;C63;C62;C29;S0;D0;D0;S0;C95;C84;C58;C91;C98;C92;C97;C36;C96;D0
